champion_id,champion_name,level,hp,mp,armor,spellblock,attackdamage,attackspeed,hpregen,mpregen
Mordekaiser,모데카이저,14,1997,100.0,91.6,58.65,113.0,0.7062499999999999,14.75,0.0
Mordekaiser,모데카이저,15,2101,100.0,95.80000000000001,60.699999999999996,117.0,0.7125000000000001,15.5,0.0
Mordekaiser,모데카이저,16,2205,100.0,100.0,62.75,121.0,0.71875,16.25,0.0
Mordekaiser,모데카이저,17,2309,100.0,104.2,64.8,125.0,0.725,17.0,0.0
Mordekaiser,모데카이저,18,2413,100.0,108.4,66.85,129.0,0.73125,17.75,0.0
Morgana,모르가나,1,630,340.0,25.0,30.0,56.0,0.625,5.5,11.0
Morgana,모르가나,2,734,400.0,30.0,31.3,59.5,0.6345625,5.9,11.4
Morgana,모르가나,3,838,460.0,35.0,32.6,63.0,0.644125,6.3,11.8
Morgana,모르가나,4,942,520.0,40.0,33.9,66.5,0.6536875,6.7,12.2
Morgana,모르가나,5,1046,580.0,45.0,35.2,70.0,0.6632499999999999,7.1,12.6
Morgana,모르가나,6,1150,640.0,50.0,36.5,73.5,0.6728125,7.5,13.0
Morgana,모르가나,7,1254,700.0,55.0,37.8,77.0,0.6823750000000001,7.9,13.4
Morgana,모르가나,8,1358,760.0,60.0,39.1,80.5,0.6919375,8.3,13.8
Morgana,모르가나,9,1462,820.0,65.0,40.4,84.0,0.7015,8.7,14.2
Morgana,모르가나,10,1566,880.0,70.0,41.7,87.5,0.7110624999999999,9.1,14.6
Morgana,모르가나,11,1670,940.0,75.0,43.0,91.0,0.7206250000000001,9.5,15.0
Morgana,모르가나,12,1774,1000.0,80.0,44.3,94.5,0.7301875,9.9,15.4
Morgana,모르가나,13,1878,1060.0,85.0,45.6,98.0,0.73975,10.3,15.8
Morgana,모르가나,14,1982,1120.0,90.0,46.900000000000006,101.5,0.7493125,10.7,16.2
Morgana,모르가나,15,2086,1180.0,95.0,48.2,105.0,0.758875,11.100000000000001,16.6
Morgana,모르가나,16,2190,1240.0,100.0,49.5,108.5,0.7684375,11.5,17.0
Morgana,모르가나,17,2294,1300.0,105.0,50.8,112.0,0.778,11.9,17.4
Morgana,모르가나,18,2398,1360.0,110.0,52.1,115.5,0.7875624999999999,12.3,17.8
Naafiri,나피리,1,635,400.0,30.0,32.0,55.0,0.663,9.0,7.5
Naafiri,나피리,2,755,455.0,34.7,34.05,57.1,0.6769229999999999,9.9,8.5
Naafiri,나피리,3,875,510.0,39.4,36.1,59.2,0.6908460000000001,10.8,9.5
Naafiri,나피리,4,995,565.0,44.1,38.15,61.3,0.704769,11.7,10.5
Naafiri,나피리,5,1115,620.0,48.8,40.2,63.4,0.7186920000000001,12.6,11.5
Naafiri,나피리,6,1235,675.0,53.5,42.25,65.5,0.732615,13.5,12.5
Naafiri,나피리,7,1355,730.0,58.2,44.3,67.6,0.7465379999999999,14.4,13.5
Naafiri,나피리,8,1475,785.0,62.9,46.349999999999994,69.7,0.760461,15.3,14.5
Naafiri,나피리,9,1595,840.0,67.6,48.4,71.8,0.774384,16.2,15.5
Naafiri,나피리,10,1715,895.0,72.30000000000001,50.45,73.9,0.7883070000000001,17.1,16.5
Naafiri,나피리,11,1835,950.0,77.0,52.5,76.0,0.80223,18.0,17.5
Naafiri,나피리,12,1955,1005.0,81.7,54.55,78.1,0.8161530000000001,18.9,18.5
Naafiri,나피리,13,2075,1060.0,86.4,56.599999999999994,80.2,0.830076,19.8,19.5
Naafiri,나피리,14,2195,1115.0,91.1,58.65,82.3,0.8439990000000002,20.700000000000003,20.5
Naafiri,나피리,15,2315,1170.0,95.8,60.699999999999996,84.4,0.8579220000000001,21.6,21.5
Naafiri,나피리,16,2435,1225.0,100.5,62.75,86.5,0.871845,22.5,22.5
Naafiri,나피리,17,2555,1280.0,105.2,64.8,88.6,0.8857680000000001,23.4,23.5
Naafiri,나피리,18,2675,1335.0,109.9,66.85,90.7,0.899691,24.3,24.5
Nami,나미,1,560,365.0,29.0,30.0,51.0,0.644,5.5,11.5
Nami,나미,2,648,408.0,34.2,31.3,54.1,0.6608084000000001,6.05,11.9
Nami,나미,3,736,451.0,39.4,32.6,57.2,0.6776168,6.6,12.3
Nami,나미,4,824,494.0,44.6,33.9,60.3,0.6944252000000001,7.15,12.7
Nami,나미,5,912,537.0,49.8,35.2,63.4,0.7112336,7.7,13.1
Nami,나미,6,1000,580.0,55.0,36.5,66.5,0.7280420000000001,8.25,13.5
Nami,나미,7,1088,623.0,60.2,37.8,69.6,0.7448504,8.8,13.9
Nami,나미,8,1176,666.0,65.4,39.1,72.7,0.7616588000000001,9.350000000000001,14.3
Nami,나미,9,1264,709.0,70.6,40.4,75.8,0.7784672000000001,9.9,14.7
Nami,나미,10,1352,752.0,75.80000000000001,41.7,78.9,0.7952756000000001,10.45,15.1
Nami,나미,11,1440,795.0,81.0,43.0,82.0,0.8120840000000001,11.0,15.5
Nami,나미,12,1528,838.0,86.2,44.3,85.1,0.8288924,11.55,15.9
Nami,나미,13,1616,881.0,91.4,45.6,88.2,0.8457007999999999,12.100000000000001,16.3
Nami,나미,14,1704,924.0,96.60000000000001,46.900000000000006,91.30000000000001,0.8625092,12.65,16.7
Nami,나미,15,1792,967.0,101.8,48.2,94.4,0.8793176,13.200000000000001,17.1
Nami,나미,16,1880,1010.0,107.0,49.5,97.5,0.896126,13.75,17.5
Nami,나미,17,1968,1053.0,112.2,50.8,100.6,0.9129344,14.3,17.9
Nami,나미,18,2056,1096.0,117.4,52.1,103.7,0.9297428,14.850000000000001,18.3
Nasus,나서스,1,631,326.0,34.0,32.0,67.0,0.638,9.0,7.45
Nasus,나서스,2,735,388.0,38.7,34.05,70.5,0.6602024,9.9,7.95
Nasus,나서스,3,839,450.0,43.4,36.1,74.0,0.6824047999999999,10.8,8.45
Nasus,나서스,4,943,512.0,48.1,38.15,77.5,0.7046072,11.7,8.95
Nasus,나서스,5,1047,574.0,52.8,40.2,81.0,0.7268096000000001,12.6,9.45
Nasus,나서스,6,1151,636.0,57.5,42.25,84.5,0.749012,13.5,9.95
Nasus,나서스,7,1255,698.0,62.2,44.3,88.0,0.7712144000000001,14.4,10.45
Nasus,나서스,8,1359,760.0,66.9,46.349999999999994,91.5,0.7934168,15.3,10.95
Nasus,나서스,9,1463,822.0,71.6,48.4,95.0,0.8156192,16.2,11.45
Nasus,나서스,10,1567,884.0,76.30000000000001,50.45,98.5,0.8378215999999999,17.1,11.95
Nasus,나서스,11,1671,946.0,81.0,52.5,102.0,0.8600239999999999,18.0,12.45
Nasus,나서스,12,1775,1008.0,85.7,54.55,105.5,0.8822264000000001,18.9,12.95
Nasus,나서스,13,1879,1070.0,90.4,56.599999999999994,109.0,0.9044288,19.8,13.45
Nasus,나서스,14,1983,1132.0,95.1,58.65,112.5,0.9266312,20.700000000000003,13.95
Nasus,나서스,15,2087,1194.0,99.8,60.699999999999996,116.0,0.9488336,21.6,14.45
Nasus,나서스,16,2191,1256.0,104.5,62.75,119.5,0.971036,22.5,14.95
Nasus,나서스,17,2295,1318.0,109.2,64.8,123.0,0.9932384,23.4,15.45
Nasus,나서스,18,2399,1380.0,113.9,66.85,126.5,1.0154408,24.3,15.95
Nautilus,노틸러스,1,646,400.0,39.0,32.0,61.0,0.706,8.5,8.65
Nautilus,노틸러스,2,746,447.0,43.95,34.05,64.3,0.7130599999999999,9.05,9.15
Nautilus,노틸러스,3,846,494.0,48.9,36.1,67.6,0.72012,9.6,9.65
Nautilus,노틸러스,4,946,541.0,53.85,38.15,70.9,0.7271799999999999,10.15,10.15
Nautilus,노틸러스,5,1046,588.0,58.8,40.2,74.2,0.73424,10.7,10.65
Nautilus,노틸러스,6,1146,635.0,63.75,42.25,77.5,0.7413,11.25,11.15
Nautilus,노틸러스,7,1246,682.0,68.7,44.3,80.8,0.74836,11.8,11.65
Nautilus,노틸러스,8,1346,729.0,73.65,46.349999999999994,84.1,0.75542,12.350000000000001,12.15
Nautilus,노틸러스,9,1446,776.0,78.6,48.4,87.4,0.76248,12.9,12.65
Nautilus,노틸러스,10,1546,823.0,83.55000000000001,50.45,90.7,0.76954,13.45,13.15
Nautilus,노틸러스,11,1646,870.0,88.5,52.5,94.0,0.7766000000000001,14.0,13.65
Nautilus,노틸러스,12,1746,917.0,93.45,54.55,97.3,0.78366,14.55,14.15
Nautilus,노틸러스,13,1846,964.0,98.4,56.599999999999994,100.6,0.79072,15.100000000000001,14.65
Nautilus,노틸러스,14,1946,1011.0,103.35000000000001,58.65,103.9,0.7977799999999999,15.65,15.15
Nautilus,노틸러스,15,2046,1058.0,108.3,60.699999999999996,107.19999999999999,0.80484,16.200000000000003,15.65
Nautilus,노틸러스,16,2146,1105.0,113.25,62.75,110.5,0.8118999999999998,16.75,16.15
Nautilus,노틸러스,17,2246,1152.0,118.2,64.8,113.8,0.8189599999999999,17.3,16.65
Nautilus,노틸러스,18,2346,1199.0,123.15,66.85,117.1,0.8260199999999999,17.85,17.15
Neeko,니코,1,610,450.0,21.0,30.0,48.0,0.625,7.5,7.0
Neeko,니코,2,714,480.0,26.2,31.3,50.5,0.646875,8.25,7.7
Neeko,니코,3,818,510.0,31.4,32.6,53.0,0.6687500000000001,9.0,8.4
Neeko,니코,4,922,540.0,36.6,33.9,55.5,0.690625,9.75,9.1
Neeko,니코,5,1026,570.0,41.8,35.2,58.0,0.7125000000000001,10.5,9.8
Neeko,니코,6,1130,600.0,47.0,36.5,60.5,0.734375,11.25,10.5
Neeko,니코,7,1234,630.0,52.2,37.8,63.0,0.75625,12.0,11.2
Neeko,니코,8,1338,660.0,57.4,39.1,65.5,0.7781250000000001,12.75,11.899999999999999
Neeko,니코,9,1442,690.0,62.6,40.4,68.0,0.8,13.5,12.6
Neeko,니코,10,1546,720.0,67.80000000000001,41.7,70.5,0.8218749999999999,14.25,13.3
Neeko,니코,11,1650,750.0,73.0,43.0,73.0,0.84375,15.0,14.0
Neeko,니코,12,1754,780.0,78.2,44.3,75.5,0.865625,15.75,14.7
Neeko,니코,13,1858,810.0,83.4,45.6,78.0,0.8875,16.5,15.399999999999999
Neeko,니코,14,1962,840.0,88.60000000000001,46.900000000000006,80.5,0.909375,17.25,16.1
Neeko,니코,15,2066,870.0,93.8,48.2,83.0,0.93125,18.0,16.799999999999997
Neeko,니코,16,2170,900.0,99.0,49.5,85.5,0.953125,18.75,17.5
Neeko,니코,17,2274,930.0,104.2,50.8,88.0,0.9750000000000001,19.5,18.2
Neeko,니코,18,2378,960.0,109.4,52.1,90.5,0.9968750000000002,20.25,18.9
Nidalee,니달리,1,610,295.0,32.0,30.0,58.0,0.638,6.0,6.0
Nidalee,니달리,2,719,340.0,37.0,31.45,61.5,0.6585436,6.6,6.8
Nidalee,니달리,3,828,385.0,42.0,32.9,65.0,0.6790872,7.2,7.6
Nidalee,니달리,4,937,430.0,47.0,34.35,68.5,0.6996308,7.8,8.4
Nidalee,니달리,5,1046,475.0,52.0,35.8,72.0,0.7201744,8.4,9.2
Nidalee,니달리,6,1155,520.0,57.0,37.25,75.5,0.740718,9.0,10.0
Nidalee,니달리,7,1264,565.0,62.0,38.7,79.0,0.7612616000000001,9.6,10.8
Nidalee,니달리,8,1373,610.0,67.0,40.15,82.5,0.7818052000000001,10.2,11.600000000000001
Nidalee,니달리,9,1482,655.0,72.0,41.6,86.0,0.8023488000000001,10.8,12.4
Nidalee,니달리,10,1591,700.0,77.0,43.05,89.5,0.8228924000000001,11.399999999999999,13.2
Nidalee,니달리,11,1700,745.0,82.0,44.5,93.0,0.8434360000000001,12.0,14.0
Nidalee,니달리,12,1809,790.0,87.0,45.95,96.5,0.8639796000000001,12.6,14.8
Nidalee,니달리,13,1918,835.0,92.0,47.4,100.0,0.8845232000000001,13.2,15.600000000000001
Nidalee,니달리,14,2027,880.0,97.0,48.849999999999994,103.5,0.9050668000000001,13.8,16.4
Nidalee,니달리,15,2136,925.0,102.0,50.3,107.0,0.9256104,14.4,17.200000000000003
Nidalee,니달리,16,2245,970.0,107.0,51.75,110.5,0.946154,15.0,18.0
Nidalee,니달리,17,2354,1015.0,112.0,53.2,114.0,0.9666976,15.6,18.8
Nidalee,니달리,18,2463,1060.0,117.0,54.65,117.5,0.9872412,16.2,19.6
Nilah,닐라,1,570,350.0,27.0,32.0,58.0,0.697,4.0,8.2
Nilah,닐라,2,671,385.0,31.2,34.05,60.0,0.7179099999999999,4.9,8.899999999999999
Nilah,닐라,3,772,420.0,35.4,36.1,62.0,0.73882,5.8,9.6
Nilah,닐라,4,873,455.0,39.6,38.15,64.0,0.75973,6.7,10.299999999999999
Nilah,닐라,5,974,490.0,43.8,40.2,66.0,0.78064,7.6,11.0
Nilah,닐라,6,1075,525.0,48.0,42.25,68.0,0.8015499999999999,8.5,11.7
Nilah,닐라,7,1176,560.0,52.2,44.3,70.0,0.8224599999999999,9.4,12.399999999999999
Nilah,닐라,8,1277,595.0,56.400000000000006,46.349999999999994,72.0,0.84337,10.3,13.099999999999998
Nilah,닐라,9,1378,630.0,60.6,48.4,74.0,0.8642799999999999,11.2,13.799999999999999
Nilah,닐라,10,1479,665.0,64.80000000000001,50.45,76.0,0.8851899999999999,12.1,14.5
Nilah,닐라,11,1580,700.0,69.0,52.5,78.0,0.9061,13.0,15.2
Nilah,닐라,12,1681,735.0,73.2,54.55,80.0,0.92701,13.9,15.899999999999999
Nilah,닐라,13,1782,770.0,77.4,56.599999999999994,82.0,0.9479199999999999,14.8,16.599999999999998
Nilah,닐라,14,1883,805.0,81.6,58.65,84.0,0.96883,15.700000000000001,17.299999999999997
Nilah,닐라,15,1984,840.0,85.80000000000001,60.699999999999996,86.0,0.9897399999999998,16.6,18.0
Nilah,닐라,16,2085,875.0,90.0,62.75,88.0,1.0106499999999998,17.5,18.7
Nilah,닐라,17,2186,910.0,94.2,64.8,90.0,1.0315599999999998,18.4,19.4
Nilah,닐라,18,2287,945.0,98.4,66.85,92.0,1.05247,19.3,20.099999999999998
Nocturne,녹턴,1,655,275.0,38.0,32.0,62.0,0.721,7.0,7.0
Nocturne,녹턴,2,764,310.0,42.7,33.55,64.6,0.7404669999999999,7.75,7.45
Nocturne,녹턴,3,873,345.0,47.4,35.1,67.2,0.759934,8.5,7.9
Nocturne,녹턴,4,982,380.0,52.1,36.65,69.8,0.7794009999999999,9.25,8.35
Nocturne,녹턴,5,1091,415.0,56.8,38.2,72.4,0.798868,10.0,8.8
Nocturne,녹턴,6,1200,450.0,61.5,39.75,75.0,0.8183349999999999,10.75,9.25
Nocturne,녹턴,7,1309,485.0,66.2,41.3,77.6,0.8378019999999999,11.5,9.7
Nocturne,녹턴,8,1418,520.0,70.9,42.85,80.2,0.8572690000000001,12.25,10.15
Nocturne,녹턴,9,1527,555.0,75.6,44.4,82.8,0.876736,13.0,10.6
Nocturne,녹턴,10,1636,590.0,80.30000000000001,45.95,85.4,0.8962030000000001,13.75,11.05
Nocturne,녹턴,11,1745,625.0,85.0,47.5,88.0,0.91567,14.5,11.5
Nocturne,녹턴,12,1854,660.0,89.7,49.05,90.6,0.9351370000000001,15.25,11.95
Nocturne,녹턴,13,1963,695.0,94.4,50.6,93.2,0.954604,16.0,12.4
Nocturne,녹턴,14,2072,730.0,99.1,52.150000000000006,95.80000000000001,0.9740709999999999,16.75,12.850000000000001
Nocturne,녹턴,15,2181,765.0,103.8,53.7,98.4,0.993538,17.5,13.3
Nocturne,녹턴,16,2290,800.0,108.5,55.25,101.0,1.013005,18.25,13.75
Nocturne,녹턴,17,2399,835.0,113.2,56.8,103.6,1.0324719999999998,19.0,14.2
Nocturne,녹턴,18,2508,870.0,117.9,58.35,106.2,1.051939,19.75,14.65
Nunu,누누와 윌럼프,1,610,280.0,29.0,32.0,61.0,0.625,5.0,7.0
Nunu,누누와 윌럼프,2,700,322.0,33.2,34.05,64.0,0.6390625,5.8,7.5
Nunu,누누와 윌럼프,3,790,364.0,37.4,36.1,67.0,0.653125,6.6,8.0
Nunu,누누와 윌럼프,4,880,406.0,41.6,38.15,70.0,0.6671874999999999,7.4,8.5
Nunu,누누와 윌럼프,5,970,448.0,45.8,40.2,73.0,0.68125,8.2,9.0
Nunu,누누와 윌럼프,6,1060,490.0,50.0,42.25,76.0,0.6953125,9.0,9.5
Nunu,누누와 윌럼프,7,1150,532.0,54.2,44.3,79.0,0.709375,9.8,10.0
Nunu,누누와 윌럼프,8,1240,574.0,58.400000000000006,46.349999999999994,82.0,0.7234375,10.600000000000001,10.5
Nunu,누누와 윌럼프,9,1330,616.0,62.6,48.4,85.0,0.7374999999999999,11.4,11.0
Nunu,누누와 윌럼프,10,1420,658.0,66.80000000000001,50.45,88.0,0.7515624999999999,12.2,11.5
Nunu,누누와 윌럼프,11,1510,700.0,71.0,52.5,91.0,0.765625,13.0,12.0
Nunu,누누와 윌럼프,12,1600,742.0,75.2,54.55,94.0,0.7796875000000001,13.8,12.5
Nunu,누누와 윌럼프,13,1690,784.0,79.4,56.599999999999994,97.0,0.79375,14.600000000000001,13.0
Nunu,누누와 윌럼프,14,1780,826.0,83.6,58.65,100.0,0.8078125,15.4,13.5
Nunu,누누와 윌럼프,15,1870,868.0,87.80000000000001,60.699999999999996,103.0,0.8218749999999999,16.200000000000003,14.0
Nunu,누누와 윌럼프,16,1960,910.0,92.0,62.75,106.0,0.8359375,17.0,14.5
Nunu,누누와 윌럼프,17,2050,952.0,96.2,64.8,109.0,0.8499999999999999,17.8,15.0
Nunu,누누와 윌럼프,18,2140,994.0,100.4,66.85,112.0,0.8640625000000001,18.6,15.5
Olaf,올라프,1,645,316.0,35.0,32.0,68.0,0.694,6.5,7.5
Olaf,올라프,2,764,366.0,39.2,34.05,72.7,0.7127379999999999,7.1,8.1
Olaf,올라프,3,883,416.0,43.4,36.1,77.4,0.731476,7.7,8.7
Olaf,올라프,4,1002,466.0,47.6,38.15,82.1,0.7502139999999999,8.3,9.3
Olaf,올라프,5,1121,516.0,51.8,40.2,86.8,0.768952,8.9,9.9
Olaf,올라프,6,1240,566.0,56.0,42.25,91.5,0.78769,9.5,10.5
Olaf,올라프,7,1359,616.0,60.2,44.3,96.2,0.8064279999999999,10.1,11.1
Olaf,올라프,8,1478,666.0,64.4,46.349999999999994,100.9,0.825166,10.7,11.7
Olaf,올라프,9,1597,716.0,68.6,48.4,105.6,0.8439039999999999,11.3,12.3
Olaf,올라프,10,1716,766.0,72.80000000000001,50.45,110.30000000000001,0.862642,11.899999999999999,12.899999999999999
Olaf,올라프,11,1835,816.0,77.0,52.5,115.0,0.8813799999999999,12.5,13.5
Olaf,올라프,12,1954,866.0,81.2,54.55,119.7,0.9001180000000001,13.1,14.1
Olaf,올라프,13,2073,916.0,85.4,56.599999999999994,124.4,0.918856,13.7,14.7
Olaf,올라프,14,2192,966.0,89.6,58.65,129.1,0.9375939999999999,14.3,15.3
Olaf,올라프,15,2311,1016.0,93.80000000000001,60.699999999999996,133.8,0.956332,14.9,15.9
Olaf,올라프,16,2430,1066.0,98.0,62.75,138.5,0.97507,15.5,16.5
Olaf,올라프,17,2549,1116.0,102.2,64.8,143.2,0.9938079999999999,16.1,17.1
Olaf,올라프,18,2668,1166.0,106.4,66.85,147.9,1.012546,16.7,17.7
Orianna,오리아나,1,585,418.0,20.0,26.0,40.0,0.658,7.0,8.0
Orianna,오리아나,2,695,443.0,24.2,27.3,42.6,0.68103,7.55,8.8
Orianna,오리아나,3,805,468.0,28.4,28.6,45.2,0.70406,8.1,9.6
Orianna,오리아나,4,915,493.0,32.6,29.9,47.8,0.72709,8.65,10.4
Orianna,오리아나,5,1025,518.0,36.8,31.2,50.4,0.7501200000000001,9.2,11.2
Orianna,오리아나,6,1135,543.0,41.0,32.5,53.0,0.7731500000000001,9.75,12.0
Orianna,오리아나,7,1245,568.0,45.2,33.8,55.6,0.79618,10.3,12.8
Orianna,오리아나,8,1355,593.0,49.400000000000006,35.1,58.2,0.8192100000000001,10.850000000000001,13.600000000000001
Orianna,오리아나,9,1465,618.0,53.6,36.4,60.8,0.8422400000000001,11.4,14.4
Orianna,오리아나,10,1575,643.0,57.800000000000004,37.7,63.400000000000006,0.86527,11.95,15.2
Orianna,오리아나,11,1685,668.0,62.0,39.0,66.0,0.8883000000000001,12.5,16.0
Orianna,오리아나,12,1795,693.0,66.2,40.3,68.6,0.9113300000000001,13.05,16.8
Orianna,오리아나,13,1905,718.0,70.4,41.6,71.2,0.93436,13.600000000000001,17.6
Orianna,오리아나,14,2015,743.0,74.6,42.900000000000006,73.80000000000001,0.9573900000000001,14.15,18.4
Orianna,오리아나,15,2125,768.0,78.80000000000001,44.2,76.4,0.9804200000000001,14.700000000000001,19.200000000000003
Orianna,오리아나,16,2235,793.0,83.0,45.5,79.0,1.00345,15.25,20.0
Orianna,오리아나,17,2345,818.0,87.2,46.8,81.6,1.02648,15.8,20.8
Orianna,오리아나,18,2455,843.0,91.4,48.1,84.2,1.0495100000000002,16.35,21.6
Ornn,오른,1,660,341.0,33.0,32.0,69.0,0.625,9.0,8.0
Ornn,오른,2,769,406.0,38.2,34.05,72.5,0.6375,9.9,8.6
Ornn,오른,3,878,471.0,43.4,36.1,76.0,0.65,10.8,9.2
Ornn,오른,4,987,536.0,48.6,38.15,79.5,0.6625000000000001,11.7,9.8
Ornn,오른,5,1096,601.0,53.8,40.2,83.0,0.675,12.6,10.4
Ornn,오른,6,1205,666.0,59.0,42.25,86.5,0.6875,13.5,11.0
Ornn,오른,7,1314,731.0,64.2,44.3,90.0,0.7000000000000001,14.4,11.6
Ornn,오른,8,1423,796.0,69.4,46.349999999999994,93.5,0.7125000000000001,15.3,12.2
Ornn,오른,9,1532,861.0,74.6,48.4,97.0,0.725,16.2,12.8
Ornn,오른,10,1641,926.0,79.80000000000001,50.45,100.5,0.7374999999999999,17.1,13.399999999999999
Ornn,오른,11,1750,991.0,85.0,52.5,104.0,0.75,18.0,14.0
Ornn,오른,12,1859,1056.0,90.2,54.55,107.5,0.7625,18.9,14.6
Ornn,오른,13,1968,1121.0,95.4,56.599999999999994,111.0,0.775,19.8,15.2
Ornn,오른,14,2077,1186.0,100.60000000000001,58.65,114.5,0.7875,20.700000000000003,15.8
Ornn,오른,15,2186,1251.0,105.8,60.699999999999996,118.0,0.8,21.6,16.4
Ornn,오른,16,2295,1316.0,111.0,62.75,121.5,0.8125,22.5,17.0
Ornn,오른,17,2404,1381.0,116.2,64.8,125.0,0.8250000000000001,23.4,17.6
Ornn,오른,18,2513,1446.0,121.4,66.85,128.5,0.8375,24.3,18.2
Pantheon,판테온,1,650,317.0,40.0,28.0,64.0,0.658,6.0,7.35
Pantheon,판테온,2,759,348.0,44.95,30.05,67.3,0.6774110000000001,6.65,7.8
Pantheon,판테온,3,868,379.0,49.9,32.1,70.6,0.6968219999999999,7.3,8.25
Pantheon,판테온,4,977,410.0,54.85,34.15,73.9,0.716233,7.95,8.7
Pantheon,판테온,5,1086,441.0,59.8,36.2,77.2,0.7356440000000001,8.6,9.15
Pantheon,판테온,6,1195,472.0,64.75,38.25,80.5,0.755055,9.25,9.6
Pantheon,판테온,7,1304,503.0,69.7,40.3,83.8,0.7744660000000001,9.9,10.05
Pantheon,판테온,8,1413,534.0,74.65,42.349999999999994,87.1,0.7938770000000002,10.55,10.5
Pantheon,판테온,9,1522,565.0,79.6,44.4,90.4,0.813288,11.2,10.95
Pantheon,판테온,10,1631,596.0,84.55000000000001,46.45,93.7,0.8326990000000001,11.850000000000001,11.399999999999999
Pantheon,판테온,11,1740,627.0,89.5,48.5,97.0,0.85211,12.5,11.85
Pantheon,판테온,12,1849,658.0,94.45,50.55,100.3,0.8715210000000001,13.15,12.3
Pantheon,판테온,13,1958,689.0,99.4,52.599999999999994,103.6,0.8909320000000001,13.8,12.75
Pantheon,판테온,14,2067,720.0,104.35000000000001,54.65,106.9,0.910343,14.450000000000001,13.2
Pantheon,판테온,15,2176,751.0,109.3,56.699999999999996,110.19999999999999,0.9297540000000001,15.1,13.649999999999999
Pantheon,판테온,16,2285,782.0,114.25,58.75,113.5,0.9491649999999999,15.75,14.1
Pantheon,판테온,17,2394,813.0,119.2,60.8,116.8,0.968576,16.4,14.55
Pantheon,판테온,18,2503,844.0,124.15,62.849999999999994,120.1,0.9879870000000001,17.05,15.0
Poppy,뽀삐,1,610,280.0,38.0,32.0,64.0,0.625,8.0,7.0
Poppy,뽀삐,2,714,320.0,42.7,34.05,68.0,0.640625,8.8,7.7
Poppy,뽀삐,3,818,360.0,47.4,36.1,72.0,0.65625,9.6,8.4
Poppy,뽀삐,4,922,400.0,52.1,38.15,76.0,0.671875,10.4,9.1
Poppy,뽀삐,5,1026,440.0,56.8,40.2,80.0,0.6875,11.2,9.8
Poppy,뽀삐,6,1130,480.0,61.5,42.25,84.0,0.703125,12.0,10.5
Poppy,뽀삐,7,1234,520.0,66.2,44.3,88.0,0.71875,12.8,11.2
Poppy,뽀삐,8,1338,560.0,70.9,46.349999999999994,92.0,0.734375,13.600000000000001,11.899999999999999
Poppy,뽀삐,9,1442,600.0,75.6,48.4,96.0,0.75,14.4,12.6
Poppy,뽀삐,10,1546,640.0,80.30000000000001,50.45,100.0,0.765625,15.2,13.3
Poppy,뽀삐,11,1650,680.0,85.0,52.5,104.0,0.78125,16.0,14.0
Poppy,뽀삐,12,1754,720.0,89.7,54.55,108.0,0.796875,16.8,14.7
Poppy,뽀삐,13,1858,760.0,94.4,56.599999999999994,112.0,0.8125,17.6,15.399999999999999
Poppy,뽀삐,14,1962,800.0,99.1,58.65,116.0,0.828125,18.4,16.1
Poppy,뽀삐,15,2066,840.0,103.8,60.699999999999996,120.0,0.84375,19.200000000000003,16.799999999999997
Poppy,뽀삐,16,2170,880.0,108.5,62.75,124.0,0.859375,20.0,17.5
Poppy,뽀삐,17,2274,920.0,113.2,64.8,128.0,0.875,20.8,18.2
Poppy,뽀삐,18,2378,960.0,117.9,66.85,132.0,0.890625,21.6,18.9
Pyke,파이크,1,670,415.0,47.0,32.0,62.0,0.667,7.0,8.0
Pyke,파이크,2,780,465.0,51.7,34.05,64.0,0.683675,7.5,9.0
Pyke,파이크,3,890,515.0,56.4,36.1,66.0,0.70035,8.0,10.0
Pyke,파이크,4,1000,565.0,61.1,38.15,68.0,0.717025,8.5,11.0
Pyke,파이크,5,1110,615.0,65.8,40.2,70.0,0.7337000000000001,9.0,12.0
Pyke,파이크,6,1220,665.0,70.5,42.25,72.0,0.750375,9.5,13.0
Pyke,파이크,7,1330,715.0,75.2,44.3,74.0,0.76705,10.0,14.0
Pyke,파이크,8,1440,765.0,79.9,46.349999999999994,76.0,0.7837250000000001,10.5,15.0
Pyke,파이크,9,1550,815.0,84.6,48.4,78.0,0.8004,11.0,16.0
Pyke,파이크,10,1660,865.0,89.30000000000001,50.45,80.0,0.8170750000000001,11.5,17.0
Pyke,파이크,11,1770,915.0,94.0,52.5,82.0,0.83375,12.0,18.0
Pyke,파이크,12,1880,965.0,98.7,54.55,84.0,0.850425,12.5,19.0
Pyke,파이크,13,1990,1015.0,103.4,56.599999999999994,86.0,0.8671000000000001,13.0,20.0
Pyke,파이크,14,2100,1065.0,108.1,58.65,88.0,0.883775,13.5,21.0
Pyke,파이크,15,2210,1115.0,112.8,60.699999999999996,90.0,0.9004500000000001,14.0,22.0
Pyke,파이크,16,2320,1165.0,117.5,62.75,92.0,0.9171250000000001,14.5,23.0
Pyke,파이크,17,2430,1215.0,122.2,64.8,94.0,0.9338,15.0,24.0
Pyke,파이크,18,2540,1265.0,126.9,66.85,96.0,0.9504750000000001,15.5,25.0
Qiyana,키아나,1,590,375.0,28.0,32.0,66.0,0.688,6.0,8.0
Qiyana,키아나,2,714,435.0,32.7,34.05,69.1,0.7024479999999999,6.9,8.7
Qiyana,키아나,3,838,495.0,37.4,36.1,72.2,0.716896,7.8,9.4
